concurso;data_sorteio;data_extracao;numero;time1;gols_time1;time2;gols_time2;resultado
101;25/02/2004;2025-10-06 19:30:12;14;GREMIO/RS;7;CAXIAS/RS;0;GREMIO/RS
102;01/03/2004;2025-10-06 19:30:18;1;BOTAFOGO/RJ;0;FLUMINENSE/RJ;0;EMPATE
102;01/03/2004;2025-10-06 19:30:18;2;ATLETICO/MG;5;CRUZEIRO/MG;3;ATLETICO/MG
102;01/03/2004;2025-10-06 19:30:18;3;PONTE PRETA/SP;2;CORINTHIANS/SP;1;PONTE PRETA/SP
102;01/03/2004;2025-10-06 19:30:18;4;AMERICANO/RJ;1;FLAMENGO/RJ;1;EMPATE
102;01/03/2004;2025-10-06 19:30:18;5;SANTA CRUZ/RS;1;INTERNACIONAL/RS;2;INTERNACIONAL/RS
102;01/03/2004;2025-10-06 19:30:18;6;PALMEIRAS/SP;2;OESTE/SP;1;PALMEIRAS/SP
102;01/03/2004;2025-10-06 19:30:18;7;RIO BRANCO/SP;1;SAO PAULO/SP;2;SAO PAULO/SP
102;01/03/2004;2025-10-06 19:30:18;8;TUNA LUSO/PA;0;PAYSANDU/PA;2;PAYSANDU/PA
102;01/03/2004;2025-10-06 19:30:18;9;CATUENSE/BA;1;VITORIA/BA;3;VITORIA/BA
102;01/03/2004;2025-10-06 19:30:18;10;CHAPECOENSE/SC;3;AVAI/SC;1;CHAPECOENSE/SC
102;01/03/2004;2025-10-06 19:30:18;11;JUVENTUDE/RS;1;GLORIA/RS;1;EMPATE
102;01/03/2004;2025-10-06 19:30:18;12;ANAPOLIS/GO;1;GOIAS/GO;5;GOIAS/GO
102;01/03/2004;2025-10-06 19:30:18;13;ITUANO/SP;2;SAO CAETANO/SP;3;SAO CAETANO/SP
102;01/03/2004;2025-10-06 19:30:18;14;GREMIO/RS;3;SAO GABRIEL/RS;0;GREMIO/RS
103;08/03/2004;2025-10-06 19:30:24;1;GREMIO/RS;1;INTERNACIONAL/RS;2;INTERNACIONAL/RS
103;08/03/2004;2025-10-06 19:30:24;2;FLUMINENSE/RJ;0;VASCO DA GAMA/RJ;4;VASCO DA GAMA/RJ
103;08/03/2004;2025-10-06 19:30:24;3;AMERICA/SP;2;CORINTHIANS/SP;1;AMERICA/SP
103;08/03/2004;2025-10-06 19:30:24;4;CRUZEIRO/MG;4;VILLA NOVA/MG;0;CRUZEIRO/MG
103;08/03/2004;2025-10-06 19:30:24;5;BOTAFOGO/RJ;3;AMERICA/RJ;1;BOTAFOGO/RJ
103;08/03/2004;2025-10-06 19:30:24;6;JUVENTUDE/RS;2;CAXIAS/RS;1;JUVENTUDE/RS
103;08/03/2004;2025-10-06 19:30:24;7;PALMEIRAS/SP;4;SANTO ANDRE/SP;2;PALMEIRAS/SP
103;08/03/2004;2025-10-06 19:30:24;8;SAO PAULO/SP;4;UNIAO BARBARENSE/SP;0;SAO PAULO/SP
103;08/03/2004;2025-10-06 19:30:24;9;SAO CAETANO/SP;5;PAULISTA/SP;1;SAO CAETANO/SP
103;08/03/2004;2025-10-06 19:30:24;10;CABOFRIENSE/RJ;0;AMERICANO/RJ;0;EMPATE
103;08/03/2004;2025-10-06 19:30:24;11;MARCILIO DIAS/SC;0;FIGUEIRENSE/SC;5;FIGUEIRENSE/SC
103;08/03/2004;2025-10-06 19:30:24;12;ATLETICO/MG;2;TUPI/MG;1;ATLETICO/MG
103;08/03/2004;2025-10-06 19:30:24;13;OLARIA/RJ;1;FLAMENGO/RJ;0;OLARIA/RJ
103;08/03/2004;2025-10-06 19:30:24;14;GUARANI/SP;0;SANTOS/SP;3;SANTOS/SP
104;15/03/2004;2025-10-06 19:30:30;1;FLAMENGO/RJ;0;BOTAFOGO/RJ;1;BOTAFOGO/RJ
104;15/03/2004;2025-10-06 19:30:30;2;INTERNACIONAL/RS;1;JUVENTUDE/RS;1;EMPATE
104;15/03/2004;2025-10-06 19:30:30;3;AMERICA/MG;0;ATLETICO/MG;0;EMPATE
104;15/03/2004;2025-10-06 19:30:30;4;LONDRINA/PR;1;CORITIBA/PR;1;EMPATE
104;15/03/2004;2025-10-06 19:30:30;5;MOGI MIRIM/SP;1;PALMEIRAS/SP;1;EMPATE
104;15/03/2004;2025-10-06 19:30:30;6;JUVENTUS/SP;1;SAO PAULO/SP;2;SAO PAULO/SP
104;15/03/2004;2025-10-06 19:30:30;7;FLUMINENSE/RJ;1;OLARIA/RJ;0;FLUMINENSE/RJ
104;15/03/2004;2025-10-06 19:30:30;8;CFZ-BSB/DF;1;GAMA/DF;3;GAMA/DF
104;15/03/2004;2025-10-06 19:30:30;9;CRUZEIRO/MG;2;URT/MG;0;CRUZEIRO/MG
104;15/03/2004;2025-10-06 19:30:30;10;CAXIAS/RS;1;GREMIO/RS;2;GREMIO/RS
104;15/03/2004;2025-10-06 19:30:30;11;ANAPOLIS/GO;0;VILA NOVA/GO;1;VILA NOVA/GO
104;15/03/2004;2025-10-06 19:30:30;12;PAYSANDU/PA;2;TUNA LUSO/PA;0;PAYSANDU/PA
104;15/03/2004;2025-10-06 19:30:30;13;AMERICA/RJ;1;VASCO DA GAMA/RJ;2;VASCO DA GAMA/RJ
104;15/03/2004;2025-10-06 19:30:30;14;CORINTHIANS/SP;0;PORT.SANTISTA/SP;1;PORT.SANTISTA/SP
105;22/03/2004;2025-10-06 19:30:37;1;VASCO DA GAMA/RJ;2;FLAMENGO/RJ;1;VASCO DA GAMA/RJ
105;22/03/2004;2025-10-06 19:30:37;2;TUPI/MG;1;CRUZEIRO/MG;2;CRUZEIRO/MG
105;22/03/2004;2025-10-06 19:30:37;3;CEARA/CE;1;FORTALEZA/CE;1;EMPATE
105;22/03/2004;2025-10-06 19:30:37;4;FLUMINENSE/RJ;2;AMERICANO/RJ;2;EMPATE
105;22/03/2004;2025-10-06 19:30:37;5;GAMA/DF;2;BRASILIENSE/DF;1;GAMA/DF
105;22/03/2004;2025-10-06 19:30:37;6;CORITIBA/PR;2;PARANAVAI/PR;0;CORITIBA/PR
105;22/03/2004;2025-10-06 19:30:37;7;ATHLETICO/PR;2;UNIAO BANDEIRANTE/PR;0;ATHLETICO/PR
105;22/03/2004;2025-10-06 19:30:37;8;JATAIENSE/GO;1;GOIAS/GO;2;GOIAS/GO
105;22/03/2004;2025-10-06 19:30:37;9;VITORIA/BA;2;FLUMINENSE/BA;1;VITORIA/BA
105;22/03/2004;2025-10-06 19:30:37;10;AMERICA/RJ;5;BANGU/RJ;1;AMERICA/RJ
105;22/03/2004;2025-10-06 19:30:37;11;PETROLINA/PE;3;SPORT RECIFE/PE;3;EMPATE
105;22/03/2004;2025-10-06 19:30:37;12;NAUTICO/PE;2;SANTA CRUZ/PE;2;EMPATE
105;22/03/2004;2025-10-06 19:30:37;13;ATLETICO/MG;4;MAMORE/MG;0;ATLETICO/MG
105;22/03/2004;2025-10-06 19:30:37;14;MADUREIRA/RJ;2;BOTAFOGO/RJ;4;BOTAFOGO/RJ
106;29/03/2004;2025-10-06 19:30:43;1;INTERNACIONAL/RS;1;JUVENTUDE/RS;2;JUVENTUDE/RS
106;29/03/2004;2025-10-06 19:30:43;2;REMO/PA;4;TUNA LUSO/PA;1;REMO/PA
106;29/03/2004;2025-10-06 19:30:43;3;SPORT RECIFE/PE;1;NAUTICO/PE;3;NAUTICO/PE
106;29/03/2004;2025-10-06 19:30:43;4;RIO BRANCO/MG;2;ATLETICO/MG;5;ATLETICO/MG
106;29/03/2004;2025-10-06 19:30:43;5;FIGUEIRENSE/SC;2;CHAPECOENSE/SC;0;FIGUEIRENSE/SC
106;29/03/2004;2025-10-06 19:30:43;6;GAMA/DF;0;SOBRADINHO/DF;1;SOBRADINHO/DF
106;29/03/2004;2025-10-06 19:30:43;7;BRASILIENSE/DF;4;PARANOA/DF;2;BRASILIENSE/DF
106;29/03/2004;2025-10-06 19:30:43;8;LIMOEIRO/CE;1;FORTALEZA/CE;1;EMPATE
106;29/03/2004;2025-10-06 19:30:43;9;PAYSANDU/PA;4;AGUIA/PA;0;PAYSANDU/PA
106;29/03/2004;2025-10-06 19:30:43;10;TUPI/MG;1;AMERICA/MG;2;AMERICA/MG
106;29/03/2004;2025-10-06 19:30:43;11;VILLA NOVA/MG;4;MAMORE/MG;1;VILLA NOVA/MG
106;29/03/2004;2025-10-06 19:30:43;12;RECIFE/PE;2;PETROLINA/PE;1;RECIFE/PE
106;29/03/2004;2025-10-06 19:30:43;13;CRUZEIRO/MG;2;IPATINGA/MG;0;CRUZEIRO/MG
106;29/03/2004;2025-10-06 19:30:43;14;GREMIO/RS;2;GLORIA/RS;1;GREMIO/RS
107;05/04/2004;2025-10-06 19:30:49;1;SAO CAETANO/SP;4;SANTOS/SP;0;SAO CAETANO/SP
107;05/04/2004;2025-10-06 19:30:49;2;SANTA CRUZ/PE;2;SPORT RECIFE/PE;3;SPORT RECIFE/PE
